who,problem,when,try,problem_len,input_len,output_len,diff,result
reisjoaomendes,bitmasks constructive_algorithms greedymath,2024-05-26 19:09:00,3,67,38,37,0,1
rejbe32,math,2024-05-26 18:23:00,3,66,35,38,0,1
rejone2203003,math,2024-05-26 21:06:00,2,66,35,38,0,1
rekname,bitmasks constructive_algorithms greedymath,2024-05-26 18:13:00,22,67,38,37,0,1
rem__,bitmasks constructive_algorithms greedymath,2024-05-26 18:25:00,8,67,38,37,0,1
rem__,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 20:16:00,4,133,64,14,1,1
rem_best,bitmasks constructive_algorithms greedymath,2024-05-26 18:27:00,4,67,38,37,0,1
remember_this_grind,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 21:40:00,1,133,64,14,1,0
remiriya,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:07:00,4,133,64,14,1,1
renujai23,bitmasks constructive_algorithms greedymath,2024-05-27 05:56:00,1,67,38,37,0,0
renuka541979,bitmasks constructive_algorithms greedymath,2024-05-26 18:28:00,10,67,38,37,0,1
repper,bitmasks constructive_algorithms greedymath,2024-05-26 18:50:00,2,67,38,37,0,1
reroot,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:16:00,5,133,64,14,1,1
resnik,bitmasks constructive_algorithms greedymath,2024-05-26 18:21:00,3,67,38,37,0,1
resolve100,bitmasks constructive_algorithms greedymath,2024-05-26 18:14:00,22,67,38,37,0,1
resstifnurv,math,2024-05-27 05:04:00,3,66,35,38,0,1
resstifnurv,bitmasks constructive_algorithms greedymath,2024-05-27 05:05:00,1,67,38,37,0,1
resstifnurv,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 05:46:00,4,133,64,14,1,1
resstifnurv,constructive_algorithms graphs interactive,2024-05-27 13:23:00,5,238,45,215,2,1
return_myself,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:45:00,7,133,64,14,1,1
revak_sai,bitmasks constructive_algorithms greedymath,2024-05-26 18:51:00,2,67,38,37,0,1
revanth2_0_0_4,bitmasks brute_force greedy hashing,2024-05-27 18:51:00,1,60,60,56,1,0
revanthallenki,math,2024-05-27 16:33:00,1,66,35,38,0,1
revathi_15,bitmasks constructive_algorithms greedymath,2024-05-26 20:05:00,1,67,38,37,0,0
revv_code,math,2024-05-27 07:20:00,1,66,35,38,0,1
reyadhosen,math,2024-05-26 18:50:00,2,66,35,38,0,0
reyadhosen,bitmasks constructive_algorithms greedymath,2024-05-26 18:49:00,2,67,38,37,0,0
rez_bait-_-,bitmasks constructive_algorithms greedymath,2024-05-26 18:42:00,3,67,38,37,0,0
rezshmx,math,2024-05-27 10:10:00,1,66,35,38,0,1
rezshmx,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 10:02:00,1,133,64,14,1,1
rfcc,bitmasks constructive_algorithms greedymath,2024-05-26 18:33:00,2,67,38,37,0,1
rgarg3577,math,2024-05-28 06:58:00,1,66,35,38,0,1
rgd,math,2024-05-28 20:03:00,1,66,35,38,0,1
rgnevanlinna,bitmasks constructive_algorithms greedymath,2024-05-26 18:15:00,1,67,38,37,0,1
rguy23,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 21:32:00,7,133,64,14,1,1
rhavyyz,bitmasks constructive_algorithms greedymath,2024-05-26 18:42:00,3,67,38,37,0,1
rheanon,math,2024-05-26 18:17:00,1,66,35,38,0,1
rheanon,bitmasks constructive_algorithms greedymath,2024-05-26 18:52:00,2,67,38,37,0,0
rhema,bitmasks constructive_algorithms greedymath,2024-05-26 18:24:00,7,67,38,37,0,1
rhonin,bitmasks constructive_algorithms greedymath,2024-05-26 19:19:00,2,67,38,37,0,1
rhydberg,bitmasks constructive_algorithms greedymath,2024-05-26 18:15:00,10,67,38,37,0,1
riadh2002belg1cem,math,2024-05-28 13:28:00,2,66,35,38,0,1
riadh2002belg1cem,bitmasks constructive_algorithms greedymath,2024-05-28 13:43:00,3,67,38,37,0,1
ricardo-s,math,2024-05-26 18:20:00,2,66,35,38,0,1
ricardo-s,bitmasks constructive_algorithms greedymath,2024-05-26 19:10:00,2,67,38,37,0,0
riccch,math,2024-05-28 02:01:00,1,66,35,38,0,1
riccch,bitmasks constructive_algorithms greedymath,2024-05-28 02:11:00,1,67,38,37,0,1
richard_feynman-369,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 13:29:00,4,133,64,14,1,1
richardl02,bitmasks brute_force greedy hashing,2024-05-26 20:32:00,2,60,60,56,1,1
richardl02,constructive_algorithms graphs interactive,2024-05-27 16:33:00,1,238,45,215,2,1
rickystyles16,math,2024-05-27 16:14:00,1,66,35,38,0,1
rickystyles16,bitmasks constructive_algorithms greedymath,2024-05-27 16:24:00,3,67,38,37,0,0
rid_coder_70,math,2024-05-27 08:02:00,1,66,35,38,0,1
ridache,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,3,67,38,37,0,1
riddhichandekar2108,bitmasks constructive_algorithms greedymath,2024-05-26 18:13:00,3,67,38,37,0,1
riddhii_01,math,2024-05-27 12:58:00,1,66,35,38,0,1
riddhii_01,bitmasks constructive_algorithms greedymath,2024-05-27 14:44:00,3,67,38,37,0,1
riddle_7,math,2024-05-28 17:58:00,1,66,35,38,0,1
rider_1122,math,2024-05-27 16:53:00,1,66,35,38,0,1
riderprovider69,bitmasks constructive_algorithms greedymath,2024-05-26 18:51:00,1,67,38,37,0,0
ridhimahajan_17,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:34:00,2,133,64,14,1,0
rifat_ahmed_tamim,math,2024-05-26 18:33:00,2,66,35,38,0,1
riff.sr,bitmasks constructive_algorithms greedymath,2024-05-26 18:53:00,2,67,38,37,0,0
riitik_2003,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:34:00,1,133,64,14,1,1
rijitbanerjee08,bitmasks constructive_algorithms greedymath,2024-05-26 18:26:00,4,67,38,37,0,0
rijulbarot,math,2024-05-27 20:27:00,1,66,35,38,0,1
rijulbarot,bitmasks constructive_algorithms greedymath,2024-05-27 20:55:00,1,67,38,37,0,1
rijulbarot,brute_force data_structures dp greedy math number_theory sortings,2024-05-28 18:13:00,5,133,64,14,1,1
rijwiz,bitmasks constructive_algorithms greedymath,2024-05-26 18:41:00,6,67,38,37,0,1
rimi_29,bitmasks constructive_algorithms greedymath,2024-05-26 18:32:00,10,67,38,37,0,1
rimuru_kazakh,math,2024-05-26 18:47:00,2,66,35,38,0,0
rimuru_kazakh,bitmasks constructive_algorithms greedymath,2024-05-26 18:47:00,12,67,38,37,0,0
rina188,math,2024-05-26 21:25:00,2,66,35,38,0,1
rindhya533,bitmasks constructive_algorithms greedymath,2024-05-26 18:18:00,1,67,38,37,0,1
rindhya533,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 21:18:00,2,133,64,14,1,1
ringku_,bitmasks constructive_algorithms greedymath,2024-05-27 10:00:00,1,67,38,37,0,1
ringku_,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 10:45:00,1,133,64,14,1,1
rinshikumari1711,math,2024-05-26 18:15:00,1,66,35,38,0,1
rinshikumari1711,bitmasks constructive_algorithms greedymath,2024-05-26 18:13:00,5,67,38,37,0,1
ripity,bitmasks brute_force greedy hashing,2024-05-27 02:52:00,2,60,60,56,1,1
ripper_07#,math,2024-05-27 12:13:00,1,66,35,38,0,1
ririk25,constructive_algorithms graphs interactive,2024-05-26 18:33:00,5,238,45,215,2,0
ris_ha_bh_123,bitmasks constructive_algorithms greedymath,2024-05-26 18:33:00,2,67,38,37,0,0
riseofsteins,bitmasks constructive_algorithms greedymath,2024-05-26 19:05:00,2,67,38,37,0,0
riser1974,math,2024-05-26 18:30:00,3,66,35,38,0,1
riser1974,bitmasks constructive_algorithms greedymath,2024-05-26 18:29:00,14,67,38,37,0,1
riser1974,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:21:00,8,133,64,14,1,0
riser77,bitmasks constructive_algorithms greedymath,2024-05-26 18:28:00,4,67,38,37,0,1
rish122,bitmasks constructive_algorithms greedymath,2024-05-28 09:11:00,1,67,38,37,0,1
rishab_sonthalia,bitmasks constructive_algorithms greedymath,2024-05-26 19:24:00,2,67,38,37,0,0
rishab_sonthalia,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:05:00,4,133,64,14,1,0
rishabh_638413,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:44:00,2,133,64,14,1,0
rishabh_9382,bitmasks constructive_algorithms greedymath,2024-05-26 18:13:00,2,67,38,37,0,1
rishabh_ag,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 11:45:00,6,133,64,14,1,1
rishabh_jadaun,bitmasks constructive_algorithms greedymath,2024-05-26 18:55:00,6,67,38,37,0,1
rishabh_jadaun,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:29:00,1,133,64,14,1,0
rishabh_sankla,math,2024-05-28 19:17:00,1,66,35,38,0,1
rishabh_sankla,bitmasks constructive_algorithms greedymath,2024-05-28 19:34:00,1,67,38,37,0,0
rishabh_sankla,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 18:44:00,1,133,64,14,1,0
rishabhdehariya88,math,2024-05-26 18:49:00,2,66,35,38,0,1
rishabhxchoudhary,bitmasks constructive_algorithms greedymath,2024-05-26 18:12:00,1,67,38,37,0,1
rishbaskarabh,bitmasks constructive_algorithms greedymath,2024-05-26 18:39:00,2,67,38,37,0,1
rishbaskarabh,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:04:00,4,133,64,14,1,0
rishi2674,math,2024-05-27 06:47:00,1,66,35,38,0,1
rishi_raj18,bitmasks constructive_algorithms greedymath,2024-05-26 18:24:00,5,67,38,37,0,1
rishi_raj18,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:27:00,2,133,64,14,1,0
rishi_sahu,math,2024-05-27 10:22:00,1,66,35,38,0,1
rishi_sahu,bitmasks constructive_algorithms greedymath,2024-05-27 11:39:00,6,67,38,37,0,1
rishi_vardhan,math,2024-05-26 18:25:00,8,66,35,38,0,1
rishi_vardhan,bitmasks constructive_algorithms greedymath,2024-05-26 19:16:00,2,67,38,37,0,1
rishigodre14#,math,2024-05-27 14:27:00,2,66,35,38,0,1
rishikeshsahil,bitmasks constructive_algorithms greedymath,2024-05-26 18:19:00,6,67,38,37,0,1
rishikumarsingh,math,2024-05-26 18:30:00,3,66,35,38,0,1
rishinandhav,bitmasks constructive_algorithms greedymath,2024-05-26 19:17:00,9,67,38,37,0,1
rishinandhav,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 09:15:00,2,133,64,14,1,0
rishipatel_26,math,2024-05-27 18:04:00,2,66,35,38,0,1
rishiraj729,bitmasks constructive_algorithms greedymath,2024-05-26 20:09:00,1,67,38,37,0,1
rishirajsingh,bitmasks constructive_algorithms greedymath,2024-05-26 18:53:00,7,67,38,37,0,1
rishitagrawal,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
rishitdas17,bitmasks constructive_algorithms greedymath,2024-05-26 18:24:00,5,67,38,37,0,1
rishitdas17,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,4,133,64,14,1,0
rishith_21,bitmasks constructive_algorithms greedymath,2024-05-26 18:27:00,8,67,38,37,0,1
rishitha5476,math,2024-05-27 06:52:00,1,66,35,38,0,1
rishitha5476,bitmasks constructive_algorithms greedymath,2024-05-27 10:18:00,2,67,38,37,0,1
rishitha_999,math,2024-05-26 18:18:00,6,66,35,38,0,0
rishitjaiswal76,bitmasks constructive_algorithms greedymath,2024-05-26 18:14:00,1,67,38,37,0,1
rishthakur09,math,2024-05-26 21:35:00,1,66,35,38,0,0
rishurajsinghsengar,bitmasks constructive_algorithms greedymath,2024-05-26 19:34:00,2,67,38,37,0,1
rishurajsinghsengar,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 13:09:00,4,133,64,14,1,1
rishyy09,bitmasks constructive_algorithms greedymath,2024-05-26 18:19:00,3,67,38,37,0,0
ritakura1,bitmasks constructive_algorithms greedymath,2024-05-26 18:39:00,7,67,38,37,0,1
ritamiitism,bitmasks constructive_algorithms greedymath,2024-05-26 18:38:00,5,67,38,37,0,0
ritesh.230103033,math,2024-05-26 18:48:00,11,66,35,38,0,1
ritesh1317,bitmasks constructive_algorithms greedymath,2024-05-26 18:39:00,2,67,38,37,0,1
ritesh160193,bitmasks constructive_algorithms greedymath,2024-05-26 19:19:00,4,67,38,37,0,1
ritesh160193,brute_force data_structures dp greedy math number_theory sortings,2024-05-28 18:28:00,9,133,64,14,1,0
ritesh_iitkgp,math,2024-05-27 16:24:00,2,66,35,38,0,1
riteshdakshana123,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 11:00:00,1,133,64,14,1,1
riteshojha#,math,2024-05-27 06:58:00,1,66,35,38,0,1
riteshsingh_986,math,2024-05-26 20:23:00,2,66,35,38,0,1
ritik2005,math,2024-05-27 14:32:00,1,66,35,38,0,1
ritik2005,bitmasks constructive_algorithms greedymath,2024-05-27 15:02:00,1,67,38,37,0,1
ritik85,bitmasks constructive_algorithms greedymath,2024-05-27 09:40:00,2,67,38,37,0,1
ritik9876,math,2024-05-26 18:14:00,4,66,35,38,0,1
ritik9876,bitmasks constructive_algorithms greedymath,2024-05-26 18:48:00,2,67,38,37,0,0
ritikChandra0990,bitmasks constructive_algorithms greedymath,2024-05-26 19:29:00,7,67,38,37,0,0
ritik_369,bitmasks constructive_algorithms greedymath,2024-05-26 18:12:00,3,67,38,37,0,1
ritik_369,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:05:00,5,133,64,14,1,1
ritik_49,bitmasks constructive_algorithms greedymath,2024-05-26 19:01:00,10,67,38,37,0,1
ritik_49,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 20:50:00,1,133,64,14,1,0
ritik_parihar_009,math,2024-05-26 18:34:00,4,66,35,38,0,0
ritik_parihar_009,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:49:00,2,133,64,14,1,0
ritikrajvanshi,bitmasks constructive_algorithms greedymath,2024-05-26 18:54:00,2,67,38,37,0,1
ritiksharma77#,math,2024-05-27 15:53:00,4,66,35,38,0,0
ritikydv64,math,2024-05-27 11:10:00,2,66,35,38,0,1
ritiwij,math,2024-05-27 14:45:00,1,66,35,38,0,1
ritiwij,bitmasks constructive_algorithms greedymath,2024-05-27 17:51:00,1,67,38,37,0,1
rito3668,math,2024-05-28 13:36:00,1,66,35,38,0,1
ritugupta22332#,math,2024-05-27 10:26:00,1,66,35,38,0,1
ritvij611,bitmasks constructive_algorithms greedymath,2024-05-26 18:16:00,1,67,38,37,0,1
ritviksingh791,math,2024-05-26 21:58:00,1,66,35,38,0,1
ritwij_kr,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:34:00,4,133,64,14,1,1
ritzo38,bitmasks constructive_algorithms greedymath,2024-05-27 00:34:00,4,67,38,37,0,1
rivu_10,math,2024-05-26 20:48:00,1,66,35,38,0,1
riya_234,bitmasks constructive_algorithms greedymath,2024-05-26 18:15:00,1,67,38,37,0,1
riyadrahman3451,bitmasks constructive_algorithms greedymath,2024-05-26 18:26:00,6,67,38,37,0,0
rizoantoufiq,math,2024-05-26 18:15:00,2,66,35,38,0,1
rizoantoufiq,bitmasks constructive_algorithms greedymath,2024-05-26 19:19:00,2,67,38,37,0,0
rj_rits,bitmasks constructive_algorithms greedymath,2024-05-26 19:32:00,1,67,38,37,0,0
rj_shockwave,math,2024-05-26 18:15:00,5,66,35,38,0,1
rj_shockwave,bitmasks constructive_algorithms greedymath,2024-05-27 03:33:00,1,67,38,37,0,1
rj_shockwave,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 16:47:00,4,133,64,14,1,0
rk0822#,math,2024-05-29 05:32:00,2,66,35,38,0,1
rk0822#,bitmasks constructive_algorithms greedymath,2024-05-29 06:09:00,2,67,38,37,0,1
rk1805,math,2024-05-27 17:46:00,1,66,35,38,0,1
rk1805,bitmasks constructive_algorithms greedymath,2024-05-27 17:54:00,5,67,38,37,0,1
rk_07,bitmasks constructive_algorithms greedymath,2024-05-26 18:12:00,5,67,38,37,0,0
rk_karthik,bitmasks constructive_algorithms greedymath,2024-05-26 18:26:00,4,67,38,37,0,1
rkhacker,math,2024-05-26 18:41:00,3,66,35,38,0,1
rkt12,math,2024-05-26 20:55:00,2,66,35,38,0,1
rkt12,bitmasks constructive_algorithms greedymath,2024-05-27 21:14:00,1,67,38,37,0,1
rlatjwls7882,bitmasks constructive_algorithms greedymath,2024-05-26 18:24:00,5,67,38,37,0,0
rli43,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 20:56:00,2,133,64,14,1,1
rliu4936,bitmasks constructive_algorithms greedymath,2024-05-26 18:12:00,1,67,38,37,0,1
rliu4936,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 20:09:00,6,133,64,14,1,1
rljsai,bitmasks constructive_algorithms greedymath,2024-05-26 18:23:00,3,67,38,37,0,1
rmkgpian10052,bitmasks constructive_algorithms greedymath,2024-05-26 18:21:00,4,67,38,37,0,1
rmkgpian10052,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:17:00,3,133,64,14,1,0
rmn_single,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:29:00,2,133,64,14,1,0
rmz,bitmasks constructive_algorithms greedymath,2024-05-26 18:13:00,1,67,38,37,0,1
rmz,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:38:00,2,133,64,14,1,0
rns_2706,bitmasks constructive_algorithms greedymath,2024-05-27 20:56:00,2,67,38,37,0,1
rns_2706#,math,2024-05-26 20:55:00,1,66,35,38,0,1
road_to_unrated,math,2024-05-26 21:15:00,2,66,35,38,0,1
roar19,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:24:00,2,133,64,14,1,0
robakibobaki,bitmasks constructive_algorithms greedymath,2024-05-26 18:46:00,6,67,38,37,0,1
robayed_110,bitmasks constructive_algorithms greedymath,2024-05-26 20:22:00,1,67,38,37,0,0
robert.barbu27,bitmasks constructive_algorithms greedymath,2024-05-26 18:26:00,4,67,38,37,0,0
robertoeugenio,math,2024-05-27 12:43:00,2,66,35,38,0,1
robgc,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 17:11:00,5,133,64,14,1,1
robin.koppelhuber,bitmasks constructive_algorithms greedymath,2024-05-26 18:25:00,7,67,38,37,0,0
rochakv,bitmasks constructive_algorithms greedymath,2024-05-28 18:20:00,2,67,38,37,0,1
rock_nroll,bitmasks constructive_algorithms greedymath,2024-05-26 18:15:00,4,67,38,37,0,1
rockhopper130,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:18:00,2,133,64,14,1,1
rockoff,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:17:00,1,133,64,14,1,1
rocky180304,brute_force data_structures dp greedy math number_theory sortings,2024-05-28 14:46:00,2,133,64,14,1,1
rocky180304#,math,2024-05-27 18:55:00,1,66,35,38,0,1
rocky180304#,bitmasks constructive_algorithms greedymath,2024-05-27 19:07:00,1,67,38,37,0,1
rocky180304#,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 20:10:00,6,133,64,14,1,1
rodrigodog,math,2024-05-29 07:17:00,1,66,35,38,0,1
rohajrohit,bitmasks constructive_algorithms greedymath,2024-05-27 19:18:00,1,67,38,37,0,1
rohajrohit#,math,2024-05-27 08:00:00,1,66,35,38,0,1
rohakkansal04,bitmasks constructive_algorithms greedymath,2024-05-26 18:20:00,1,67,38,37,0,1
rohan0209,math,2024-05-26 18:18:00,6,66,35,38,0,1
rohan_321,bitmasks constructive_algorithms greedymath,2024-05-26 18:18:00,3,67,38,37,0,1
rohan_809,bitmasks constructive_algorithms greedymath,2024-05-27 09:19:00,1,67,38,37,0,1
rohan_singh_07,bitmasks constructive_algorithms greedymath,2024-05-26 18:17:00,1,67,38,37,0,1
rohanbot12,bitmasks constructive_algorithms greedymath,2024-05-26 18:42:00,3,67,38,37,0,1
rohanshu,bitmasks constructive_algorithms greedymath,2024-05-27 23:12:00,3,67,38,37,0,0
rohhit,math,2024-05-26 22:44:00,1,66,35,38,0,1
rohhit,bitmasks constructive_algorithms greedymath,2024-05-26 22:42:00,1,67,38,37,0,1
rohit_d_71045,bitmasks constructive_algorithms greedymath,2024-05-26 19:31:00,1,67,38,37,0,1
rohit_iitp,bitmasks constructive_algorithms greedymath,2024-05-26 18:26:00,4,67,38,37,0,0
rohit_singh08#,math,2024-05-28 20:57:00,1,66,35,38,0,1
rohit_singh08#,bitmasks constructive_algorithms greedymath,2024-05-28 21:48:00,1,67,38,37,0,1
rohitanand157,bitmasks constructive_algorithms greedymath,2024-05-26 18:32:00,2,67,38,37,0,0
rohith6792,math,2024-05-27 07:46:00,1,66,35,38,0,1
rohitk07,bitmasks constructive_algorithms greedymath,2024-05-27 06:06:00,1,67,38,37,0,1
rohitkumpan14,bitmasks constructive_algorithms greedymath,2024-05-26 18:51:00,1,67,38,37,0,0
rohitrathod_98,bitmasks constructive_algorithms greedymath,2024-05-26 19:32:00,2,67,38,37,0,0
rohitsatpute480,bitmasks constructive_algorithms greedymath,2024-05-26 18:12:00,2,67,38,37,0,0
roht,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:19:00,3,133,64,14,1,0
rokey_chandan,math,2024-05-29 08:29:00,1,66,35,38,0,1
rokshocks,math,2024-05-26 22:15:00,3,66,35,38,0,1
roll_no_10,bitmasks constructive_algorithms greedymath,2024-05-26 18:50:00,1,67,38,37,0,1
roman-reigns,math,2024-05-27 07:21:00,2,66,35,38,0,1
roman-reigns,bitmasks constructive_algorithms greedymath,2024-05-27 09:56:00,1,67,38,37,0,1
roman.belousov28,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 15:31:00,4,133,64,14,1,0
roman0102,bitmasks constructive_algorithms greedymath,2024-05-26 19:04:00,6,67,38,37,0,0
roman_dmitry,bitmasks constructive_algorithms greedymath,2024-05-26 18:19:00,6,67,38,37,0,1
romanchamp,bitmasks constructive_algorithms greedymath,2024-05-27 09:26:00,1,67,38,37,0,1
romanchamp,brute_force data_structures dp greedy math number_theory sortings,2024-05-28 14:39:00,2,133,64,14,1,1
romi_sahari,bitmasks constructive_algorithms greedymath,2024-05-26 18:15:00,1,67,38,37,0,1
romitdas,bitmasks constructive_algorithms greedymath,2024-05-27 21:53:00,1,67,38,37,0,1
romitdas,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 22:54:00,12,133,64,14,1,1
ronak9050,math,2024-05-28 06:28:00,1,66,35,38,0,1
ronak9050,bitmasks constructive_algorithms greedymath,2024-05-28 06:52:00,1,67,38,37,0,1
ronaldKassab2002,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:10:00,6,133,64,14,1,0
rondth,math,2024-05-27 03:12:00,3,66,35,38,0,1
roni123rohann,bitmasks constructive_algorithms greedymath,2024-05-26 18:14:00,1,67,38,37,0,1
ronister,bitmasks constructive_algorithms greedymath,2024-05-26 18:17:00,1,67,38,37,0,1
ronister,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:57:00,1,133,64,14,1,1
ronit19k,bitmasks constructive_algorithms greedymath,2024-05-26 18:35:00,2,67,38,37,0,1
ronit19k,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:18:00,1,133,64,14,1,0
ronit26,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:02:00,6,133,64,14,1,1
ronit_raj,bitmasks constructive_algorithms greedymath,2024-05-26 18:38:00,7,67,38,37,0,1
ronitpatel505,math,2024-05-29 07:59:00,1,66,35,38,0,1
rony10,bitmasks constructive_algorithms greedymath,2024-05-26 18:45:00,8,67,38,37,0,1
rookie101,math,2024-05-28 15:13:00,2,66,35,38,0,1
rookiefyq,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 20:05:00,1,133,64,14,1,1
roorkeeboy,bitmasks constructive_algorithms greedymath,2024-05-26 18:39:00,2,67,38,37,0,0
rootover_swapno,bitmasks constructive_algorithms greedymath,2024-05-26 18:29:00,8,67,38,37,0,1
rornoa_king_of_Hell,bitmasks constructive_algorithms greedymath,2024-05-26 18:42:00,3,67,38,37,0,1
roronoa_2z,bitmasks constructive_algorithms greedymath,2024-05-26 18:25:00,10,67,38,37,0,1
roronua,bitmasks constructive_algorithms greedymath,2024-05-27 01:16:00,1,67,38,37,0,1
rose_DKY,bitmasks constructive_algorithms greedymath,2024-05-26 18:19:00,8,67,38,37,0,1
rose_DKY,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:57:00,11,133,64,14,1,1
roseagain,bitmasks constructive_algorithms greedymath,2024-05-26 18:20:00,7,67,38,37,0,1
roshanVerma,bitmasks constructive_algorithms greedymath,2024-05-26 18:21:00,3,67,38,37,0,1
roshanVerma,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:28:00,4,133,64,14,1,0
roshanraj1543,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 16:16:00,2,133,64,14,1,1
roshnitilwani,bitmasks constructive_algorithms greedymath,2024-05-26 20:58:00,1,67,38,37,0,1
rossgeller2311,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:06:00,2,133,64,14,1,0
rough_1,math,2024-05-26 21:03:00,3,66,35,38,0,1
rough_1,bitmasks constructive_algorithms greedymath,2024-05-26 22:03:00,1,67,38,37,0,1
rounak133,bitmasks constructive_algorithms greedymath,2024-05-26 19:18:00,2,67,38,37,0,1
rounak3000,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 20:45:00,1,133,64,14,1,1
rounak_58,math,2024-05-27 06:53:00,1,66,35,38,0,1
rounak_58,bitmasks constructive_algorithms greedymath,2024-05-27 17:07:00,2,67,38,37,0,1
roushanshah255,bitmasks constructive_algorithms greedymath,2024-05-27 11:05:00,2,67,38,37,0,1
roxas123,math,2024-05-27 01:22:00,3,66,35,38,0,1
royanna,bitmasks constructive_algorithms greedymath,2024-05-26 18:51:00,2,67,38,37,0,0
roycelang24,bitmasks constructive_algorithms greedymath,2024-05-26 19:25:00,4,67,38,37,0,1
roycelang24,brute_force data_structures dp greedy math number_theory sortings,2024-05-28 11:32:00,4,133,64,14,1,1
roys22127,bitmasks constructive_algorithms greedymath,2024-05-26 18:39:00,2,67,38,37,0,1
royshubham,bitmasks constructive_algorithms greedymath,2024-05-26 18:19:00,1,67,38,37,0,1
royshubham,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:33:00,7,133,64,14,1,1
rp031776,bitmasks constructive_algorithms greedymath,2024-05-26 18:56:00,4,67,38,37,0,0
rpmdoestuff,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,2,133,64,14,1,1
rpmforrotationsperminute,math,2024-05-26 18:15:00,1,66,35,38,0,1
rpmforrotationsperminute,bitmasks constructive_algorithms greedymath,2024-05-26 18:17:00,1,67,38,37,0,1
rpmforrotationsperminute,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 18:13:00,1,133,64,14,1,1
rpmforrotationsperminute,bitmasks brute_force greedy hashing,2024-05-27 03:11:00,1,60,60,56,1,1
rprithvi939,bitmasks constructive_algorithms greedymath,2024-05-26 18:17:00,1,67,38,37,0,1
rprithvi939,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:17:00,3,133,64,14,1,0
rraj.official5,bitmasks constructive_algorithms greedymath,2024-05-26 18:20:00,4,67,38,37,0,1
rrathore3438,bitmasks constructive_algorithms greedymath,2024-05-26 18:37:00,3,67,38,37,0,1
rrb_07,bitmasks constructive_algorithms greedymath,2024-05-26 18:32:00,2,67,38,37,0,1
rrdas,brute_force data_structures dp greedy math number_theory sortings,2024-05-27 03:42:00,1,133,64,14,1,1
rrldl,math,2024-05-28 19:18:00,2,66,35,38,0,1
