who,problem,when,try,problem_len,input_len,output_len,diff,result
leo_rc,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,6,133,64,14,1,1
lv.zheng,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,7,133,64,14,1,1
main_skuf,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,1
mamun_500,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,0
mayankforms708,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,6,133,64,14,1,0
miYo_,constructive_algorithms graphs interactive,2024-05-26 19:11:00,2,238,45,215,2,0
midsane007,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,2,133,64,14,1,0
naipunya01,math,2024-05-26 19:11:00,2,66,35,38,0,1
nameless_wonder,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,4,67,38,37,0,0
nathanballman,bitmasks brute_force greedy hashing,2024-05-26 19:11:00,4,60,60,56,1,0
pablopalou,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,1
pessi_penaldo,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,1
rakibsajin,math,2024-05-26 19:11:00,2,66,35,38,0,1
ridache,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,3,67,38,37,0,1
rpmdoestuff,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,2,133,64,14,1,1
sahilskywalker,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,4,67,38,37,0,0
sayali_kale_,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,1
sel132141,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,2,133,64,14,1,1
sidpatil_123,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,5,133,64,14,1,1
sourov.cse,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,4,67,38,37,0,0
ssugamlm10,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,1
tachidomaru-na,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,5,67,38,37,0,1
tanvirtasin,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,3,67,38,37,0,1
testcase00,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,4,67,38,37,0,1
uddhav_Nagar,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,4,67,38,37,0,0
vermasachin,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,7,133,64,14,1,0
vishalkumarr420,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,1
voneska2233,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,6,67,38,37,0,0
vraj_tvs,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,4,67,38,37,0,1
vs07,math,2024-05-26 19:11:00,2,66,35,38,0,1
walking_L,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,2,133,64,14,1,0
xueyinghua,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,5,67,38,37,0,1
yang_wei,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:11:00,4,133,64,14,1,1
yash_laxkar,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,2,67,38,37,0,0
ajaasihni,bitmasks constructive_algorithms greedymath,2024-05-26 19:11:00,5,67,38,37,0,0
*7oSSam_JR,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,0
*Ar_Minas,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,9,133,64,14,1,0
*Hvanman2code,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
*paula,constructive_algorithms graphs interactive,2024-05-26 19:12:00,9,238,45,215,2,0
-0eiqe,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,6,133,64,14,1,1
0sigma101,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,8,67,38,37,0,0
11_11,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
21cs01072,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,0
22ucc038,math,2024-05-26 19:12:00,2,66,35,38,0,1
ADJ0109,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,1
Amit9,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Anakin_XYLei,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Anmol_Sharma02,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,8,133,64,14,1,1
Anonymous_chief,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,14,133,64,14,1,1
BeyonderxX,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,6,133,64,14,1,1
Blueima,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Bruteforceman,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
ByJuanDiego,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Cracker_323,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Cursed_Doughnut,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,1
DAIICT_coder,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
DAlone,bitmasks brute_force greedy hashing,2024-05-26 19:12:00,8,60,60,56,1,1
DehamRaj,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
DobbyTheDebugger,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,4,67,38,37,0,1
ELSENOSY,math,2024-05-26 19:12:00,2,66,35,38,0,1
FatihCihan,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,26,133,64,14,1,1
Md_Ikram,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Mehul_zzz,constructive_algorithms graphs interactive,2024-05-26 19:12:00,8,238,45,215,2,0
Mitttel,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,8,133,64,14,1,0
Mohamed308,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,4,67,38,37,0,1
Mr_Buffon,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Pervushev,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,9,133,64,14,1,1
Picchi17,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,8,67,38,37,0,1
RKabra_7,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
Rawad_Fakhreddine,math,2024-05-26 19:12:00,2,66,35,38,0,1
SaiKrishna_101,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,4,67,38,37,0,1
Sanoy-si,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,4,67,38,37,0,1
Shravan07,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
TAREK.A85,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,7,67,38,37,0,1
Taha_adeel,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,12,133,64,14,1,1
TheNameMeansBlue,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,3,67,38,37,0,1
TheTypo,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
TranSiQuy,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,4,67,38,37,0,1
Uranusi,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
VectorSmasher,bitmasks brute_force greedy hashing,2024-05-26 19:12:00,13,60,60,56,1,0
_Ban_Xia_,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
__KA_8116,math,2024-05-26 19:12:00,2,66,35,38,0,1
_tamal465,math,2024-05-26 19:12:00,2,66,35,38,0,1
abdo3bkr,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,7,67,38,37,0,1
agr_pranjal,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,6,67,38,37,0,1
amanbudhrani17,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
arniee,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
artuiro_23,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,0
asmitsingh22,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
ayushjaiz,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,0
bhartisuhani,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,3,67,38,37,0,0
bhuvan26,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
bkdn23.dotuangv,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
chuxia520,math,2024-05-26 19:12:00,6,66,35,38,0,1
cybersmoke,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
dark_knight_5656,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
dedseczayad,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,4,67,38,37,0,1
destroy0p,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,6,67,38,37,0,1
fa998838,math,2024-05-26 19:12:00,2,66,35,38,0,1
frank11_sjy,math,2024-05-26 19:12:00,2,66,35,38,0,1
guodong2005,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,5,133,64,14,1,1
guptadeepanshu713,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
harsh_sharma12,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
himanshu1409,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
huynhyen938,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
kareem_hesham2005,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,9,67,38,37,0,1
khoianh,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,4,133,64,14,1,1
kidw0124,constructive_algorithms graphs interactive,2024-05-26 19:12:00,3,238,45,215,2,0
kk69,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,5,133,64,14,1,0
ldkyyds,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,6,133,64,14,1,1
liaoyanxu,constructive_algorithms graphs interactive,2024-05-26 19:12:00,13,238,45,215,2,0
lucky__389,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,4,133,64,14,1,1
main_skuf,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,18,133,64,14,1,0
mainex,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,6,133,64,14,1,1
mariham.nasser1,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
mihir_572,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
mnilesh22,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,4,133,64,14,1,0
nanoray,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,3,133,64,14,1,0
rishitdas17,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,4,133,64,14,1,0
salabh_2k2,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
sartirexd,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
scampi,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,6,67,38,37,0,1
shubh_aps,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,0
sparsh__03,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,10,67,38,37,0,1
swardesai1904,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,0
tejakumarkoneti2003,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,6,67,38,37,0,0
testing_system,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,2,133,64,14,1,0
vinayak1134,bitmasks constructive_algorithms greedymath,2024-05-26 19:12:00,2,67,38,37,0,1
yuanP,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,11,133,64,14,1,1
zen11,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:12:00,10,133,64,14,1,0
*Be_dos,bitmasks brute_force greedy hashing,2024-05-26 19:13:00,8,60,60,56,1,1
*DylanSmith,constructive_algorithms graphs interactive,2024-05-26 19:13:00,3,238,45,215,2,0
*MridulAhi,constructive_algorithms graphs interactive,2024-05-26 19:13:00,5,238,45,215,2,1
*ebi_fly,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
*snehabarman_04,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,0
1091857051,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,7,133,64,14,1,1
ATPthree,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,1
AbhiKundu2002,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
AimShootReload,constructive_algorithms graphs interactive,2024-05-26 19:13:00,9,238,45,215,2,1
Ajx_Anika,math,2024-05-26 19:13:00,3,66,35,38,0,0
Anshul_ydv,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,1,133,64,14,1,0
ArjoKar11_01,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,0
Aryaxxn,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,0
AvisCodeX,math,2024-05-26 19:13:00,1,66,35,38,0,1
Darkhood148,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,6,133,64,14,1,0
Dheeraj_007,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
Dr.Jhatka__,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,1
Hari_kanta,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,0
INOSED,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,14,133,64,14,1,1
IceSerpent,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,6,133,64,14,1,1
Jyotiprakashh,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,0
KULIANLEN,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,1
KaOzyCus1315,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,3,67,38,37,0,0
Kev2103,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,0
KeyBoard_Breaker88,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,24,67,38,37,0,1
Kirkon,bitmasks brute_force greedy hashing,2024-05-26 19:13:00,13,60,60,56,1,0
Leisure27,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
Mate_Lee,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,15,67,38,37,0,1
Maxduan,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,3,133,64,14,1,1
Momhad_Faraz,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,0
NARAYAN_BHAKT,math,2024-05-26 19:13:00,1,66,35,38,0,1
NICK_EL_03,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,3,133,64,14,1,0
N_khilrajbhai,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,3,67,38,37,0,1
Nandakumar2005,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,0
OMEGAftw,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,1
Pathak.S,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,12,67,38,37,0,1
PenguinSlayer_69,constructive_algorithms graphs interactive,2024-05-26 19:13:00,6,238,45,215,2,0
Poliovali,math,2024-05-26 19:13:00,1,66,35,38,0,1
PulokSaha,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,15,133,64,14,1,1
ShaFeiii,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
Shivanshsinha,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,4,67,38,37,0,0
ragi_bytes,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,3,67,38,37,0,1
TanvirMahmud007,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,6,67,38,37,0,1
The_Logic,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,1,133,64,14,1,1
TopCloser,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
WHOISMTRX,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,3,67,38,37,0,1
XLYSQ,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
YouKnowWhoIsBack,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
_Niyati_32,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,10,67,38,37,0,0
a_abhi27,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
abosameer1,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,8,67,38,37,0,1
aditya000s,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,1
ankeshansh,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
atzk,bitmasks brute_force greedy hashing,2024-05-26 19:13:00,10,60,60,56,1,1
caidx,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,0
cheng-jian,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
cracc,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
d9w223rr,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,4,67,38,37,0,0
devpachita,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,0
elijjah,constructive_algorithms graphs interactive,2024-05-26 19:13:00,15,238,45,215,2,1
garvit22185,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,3,67,38,37,0,0
gourabsingha2,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
govind333,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,0
harshit.30,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
hiteshmehra809,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,0
jindal1203,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
keshavkrmicrosoft,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,11,67,38,37,0,1
khoad,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
kisara1314,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,5,67,38,37,0,1
laiba_2204077,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,4,67,38,37,0,1
lamia20,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,5,67,38,37,0,0
mamun795,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,3,67,38,37,0,0
misha.barantsev,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,0
mrmoooo,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,9,133,64,14,1,1
myheartwaing,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,6,133,64,14,1,0
naman2411,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,11,133,64,14,1,0
nguyenchicuong,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
nijval_21,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,0
noob71,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,6,133,64,14,1,0
nzo,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
oewt_2024,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,1,133,64,14,1,1
pirates_of_pirates,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,4,67,38,37,0,0
prithasaha,math,2024-05-26 19:13:00,2,66,35,38,0,1
radisun10,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,0
rasesh_shetty,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,11,133,64,14,1,1
rishitagrawal,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
sarvesh3003,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
scarlett0403,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,4,67,38,37,0,0
shreyaroy7632,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
shubhraj625,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
singhakhand,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,2,133,64,14,1,1
sumitjoshi9987,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:13:00,4,133,64,14,1,0
tanduc,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,5,67,38,37,0,0
teeermx,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
tired23,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,1
user235811,bitmasks brute_force greedy hashing,2024-05-26 19:13:00,2,60,60,56,1,1
vikash_27,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,1,67,38,37,0,0
vophuocgiaphutink29,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,7,67,38,37,0,0
yazan8-_-8,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,4,67,38,37,0,1
zeyadgad,bitmasks constructive_algorithms greedymath,2024-05-26 19:13:00,2,67,38,37,0,0
*abdelrahmanmohamed188200,math,2024-05-26 19:14:00,2,66,35,38,0,0
AIDAR272,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,4,133,64,14,1,0
Aarsh7,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,4,133,64,14,1,0
Ajstyles1509,bitmasks brute_force greedy hashing,2024-05-26 19:14:00,2,60,60,56,1,0
Arjuna196,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,2,133,64,14,1,0
Asmita5103,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,3,67,38,37,0,1
Ceamin22,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,3,67,38,37,0,0
Chinmay_Kulkarni_Codes,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,1,133,64,14,1,0
Divyesh_09,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
Gautam_kr.,math,2024-05-26 19:14:00,4,66,35,38,0,1
Habiba_hosam66,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,6,133,64,14,1,0
Hridoy_cp,math,2024-05-26 19:14:00,2,66,35,38,0,0
Jigglypuff19,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,4,67,38,37,0,1
Khattaab,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,7,133,64,14,1,0
Khushi_agr,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,3,133,64,14,1,0
Kiran_V,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,0
Kubone,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
LamaSalah,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
Mr.Hi_e,math,2024-05-26 19:14:00,9,66,35,38,0,0
Neha05,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,4,67,38,37,0,1
OMEGAftw,math,2024-05-26 19:14:00,3,66,35,38,0,1
OMEGAftw,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,3,67,38,37,0,1
Prakhar_rohra,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,4,133,64,14,1,1
Roaa_Abdelwhab,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,1,67,38,37,0,1
SajwalAshish,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,2,133,64,14,1,1
SecretDotes,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,3,133,64,14,1,0
Shadow_walker9170,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,4,67,38,37,0,1
Shi_07g,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,2,133,64,14,1,0
SwaztikBose,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,4,67,38,37,0,0
aditya_kunwar,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,5,67,38,37,0,1
TanYulong,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,4,67,38,37,0,1
Tushar_Padiye_07,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,3,133,64,14,1,0
WhisperingWillow,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,9,133,64,14,1,1
YaGami124,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
a_renegade,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,13,133,64,14,1,0
agnozimor,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,0
aman1009,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,0
animesh2403,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,8,133,64,14,1,1
anurag472,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
argtarg,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,7,133,64,14,1,1
atul_9,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
blackred,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
chor420,math,2024-05-26 19:14:00,4,66,35,38,0,1
defender_087,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
dhruvrai111,bitmasks brute_force greedy hashing,2024-05-26 19:14:00,4,60,60,56,1,0
heckur08,bitmasks constructive_algorithms greedymath,2024-05-26 19:14:00,2,67,38,37,0,1
honglan0721,constructive_algorithms graphs interactive,2024-05-26 19:14:00,3,238,45,215,2,0
hunthead,brute_force data_structures dp greedy math number_theory sortings,2024-05-26 19:14:00,3,133,64,14,1,1
