who,problem,when,try,problem_len,input_len,output_len,diff,result,start_time,consume_time
tinrenf,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
tinrenf,B,2024-03-22 18:17:00,1,95,95,23,0,1,2024-03-22 17:44:00,33.0
tiome,A,2024-03-22 18:12:00,2,139,85,21,0,1,2024-03-22 17:35:00,37.0
tiome,B,2024-03-22 19:19:00,4,95,95,23,0,1,2024-03-22 18:12:00,67.0
tirthgohil1410,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tirthgohil1410,B,2024-03-22 18:03:00,1,95,95,23,0,1,2024-03-22 17:41:00,22.0
tirumal1997,A,2024-03-22 17:55:00,1,139,85,21,0,1,2024-03-22 17:35:00,20.0
tirumal1997,B,2024-03-22 18:45:00,2,95,95,23,0,0,2024-03-22 17:55:00,50.0
titan_2,A,2024-03-22 17:51:00,2,139,85,21,0,1,2024-03-22 17:35:00,16.0
titan_2,B,2024-03-22 18:24:00,4,95,95,23,0,1,2024-03-22 17:51:00,33.0
titan_2,D,2024-03-22 19:21:00,6,115,96,25,1,0,2024-03-22 18:24:00,57.0
tiwariabhishek,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
tiwariabhishek,B,2024-03-22 18:03:00,1,95,95,23,0,1,2024-03-22 17:45:00,18.0
tiying,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
tiying,B,2024-03-22 18:39:00,7,95,95,23,0,1,2024-03-22 17:40:00,59.0
tiying,C,2024-03-22 19:10:00,1,95,116,44,1,0,2024-03-22 18:39:00,31.0
tkddn5623,A,2024-03-22 17:58:00,1,139,85,21,0,1,2024-03-22 17:35:00,23.0
tkddn5623,B,2024-03-22 18:36:00,1,95,95,23,0,1,2024-03-22 17:58:00,38.0
tktungtd,A,2024-03-22 17:57:00,1,139,85,21,0,1,2024-03-22 17:35:00,22.0
tktungtd,B,2024-03-22 18:35:00,1,95,95,23,0,1,2024-03-22 17:57:00,38.0
tlecourse,A,2024-03-22 17:44:00,2,139,85,21,0,1,2024-03-22 17:35:00,9.0
tlecourse,B,2024-03-22 19:23:00,8,95,95,23,0,0,2024-03-22 17:44:00,99.0
tlg_umang_22,A,2024-03-22 17:48:00,1,139,85,21,0,1,2024-03-22 17:35:00,13.0
tlg_umang_22,B,2024-03-22 19:13:00,1,95,95,23,0,1,2024-03-22 17:48:00,85.0
tlp_yjns,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
tlp_yjns,B,2024-03-22 19:22:00,3,95,95,23,0,0,2024-03-22 17:45:00,97.0
tlw,A,2024-03-22 17:51:00,2,139,85,21,0,1,2024-03-22 17:35:00,16.0
tlw,B,2024-03-22 18:34:00,1,95,95,23,0,1,2024-03-22 17:51:00,43.0
tmarcinkevicius,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
tmarcinkevicius,B,2024-03-22 17:47:00,1,95,95,23,0,1,2024-03-22 17:37:00,10.0
tmt3012,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
tmt3012,B,2024-03-22 18:18:00,2,95,95,23,0,1,2024-03-22 17:43:00,35.0
tmt3012,C,2024-03-22 19:34:00,1,95,116,44,1,1,2024-03-22 18:18:00,76.0
tnkn_,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tnkn_,B,2024-03-22 18:10:00,2,95,95,23,0,1,2024-03-22 17:41:00,29.0
tnow52619,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
tnow52619,B,2024-03-22 18:10:00,1,95,95,23,0,1,2024-03-22 17:44:00,26.0
to_be_or_not_to_be,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
to_be_or_not_to_be,B,2024-03-22 18:08:00,1,95,95,23,0,1,2024-03-22 17:41:00,27.0
todorokishotoua1,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
todorokishotoua1,B,2024-03-22 17:49:00,2,95,95,23,0,1,2024-03-22 17:38:00,11.0
todorokishotoua1,C,2024-03-22 17:59:00,1,95,116,44,1,1,2024-03-22 17:49:00,10.0
todorokishotoua1,D,2024-03-22 18:35:00,2,115,96,25,1,1,2024-03-22 17:59:00,36.0
togetherfrist,A,2024-03-22 18:09:00,1,139,85,21,0,1,2024-03-22 17:35:00,34.0
togetherfrist,B,2024-03-22 18:42:00,3,95,95,23,0,1,2024-03-22 18:09:00,33.0
tomarint,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
tomarint,B,2024-03-22 17:50:00,1,95,95,23,0,1,2024-03-22 17:40:00,10.0
tomatoSword,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
tomatoSword,B,2024-03-22 17:54:00,1,95,95,23,0,1,2024-03-22 17:44:00,10.0
tombo314,A,2024-03-22 17:49:00,1,139,85,21,0,1,2024-03-22 17:35:00,14.0
tombo314,B,2024-03-22 18:39:00,2,95,95,23,0,1,2024-03-22 17:49:00,50.0
tomoe_ry,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
tomoe_ry,B,2024-03-22 18:16:00,2,95,95,23,0,1,2024-03-22 17:44:00,32.0
tongnian0613,B,2024-03-22 18:26:00,2,95,95,23,0,1,2024-03-22 17:35:00,51.0
tongnian0613,A,2024-03-22 18:29:00,2,139,85,21,0,1,2024-03-22 18:26:00,3.0
toniskrijelj,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
toniskrijelj,B,2024-03-22 17:44:00,1,95,95,23,0,1,2024-03-22 17:37:00,7.0
toniskrijelj,C,2024-03-22 17:56:00,1,95,116,44,1,1,2024-03-22 17:44:00,12.0
toniskrijelj,D,2024-03-22 18:39:00,2,115,96,25,1,1,2024-03-22 17:56:00,43.0
toniskrijelj,E,2024-03-22 19:25:00,1,121,128,20,2,1,2024-03-22 18:39:00,46.0
tonmoy6052,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
tonmoy6052,B,2024-03-22 17:56:00,1,95,95,23,0,1,2024-03-22 17:43:00,13.0
tonmoy6052,C,2024-03-22 18:20:00,1,95,116,44,1,0,2024-03-22 17:56:00,24.0
tonystark2022003,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tonystark2022003,B,2024-03-22 17:53:00,1,95,95,23,0,1,2024-03-22 17:41:00,12.0
tonystark2022003,D,2024-03-22 19:34:00,1,115,96,25,1,0,2024-03-22 17:53:00,101.0
tonystark31072001,A,2024-03-22 18:00:00,1,139,85,21,0,1,2024-03-22 17:35:00,25.0
tonystark31072001,B,2024-03-22 19:21:00,1,95,95,23,0,1,2024-03-22 18:00:00,81.0
tonyu0,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
tonyu0,B,2024-03-22 18:01:00,2,95,95,23,0,1,2024-03-22 17:42:00,19.0
tonyz74,A,2024-03-22 17:46:00,2,139,85,21,0,1,2024-03-22 17:35:00,11.0
tonyz74,B,2024-03-22 18:02:00,2,95,95,23,0,1,2024-03-22 17:46:00,16.0
tonyz74,C,2024-03-22 18:47:00,1,95,116,44,1,1,2024-03-22 18:02:00,45.0
tonyz74,D,2024-03-22 19:33:00,1,115,96,25,1,0,2024-03-22 18:47:00,46.0
toolong114514,A,2024-03-22 17:51:00,1,139,85,21,0,1,2024-03-22 17:35:00,16.0
toolong114514,B,2024-03-22 18:23:00,2,95,95,23,0,1,2024-03-22 17:51:00,32.0
toolong114514,C,2024-03-22 19:10:00,2,95,116,44,1,0,2024-03-22 18:23:00,47.0
toomanycodes,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
toomanycodes,B,2024-03-22 17:52:00,2,95,95,23,0,1,2024-03-22 17:38:00,14.0
toorizzt,A,2024-03-22 17:48:00,2,139,85,21,0,1,2024-03-22 17:35:00,13.0
toorizzt,B,2024-03-22 18:45:00,1,95,95,23,0,1,2024-03-22 17:48:00,57.0
tootwp,A,2024-03-22 17:52:00,1,139,85,21,0,1,2024-03-22 17:35:00,17.0
tootwp,B,2024-03-22 18:06:00,1,95,95,23,0,1,2024-03-22 17:52:00,14.0
toperperperper,A,2024-03-22 17:50:00,2,139,85,21,0,1,2024-03-22 17:35:00,15.0
toperperperper,B,2024-03-22 18:05:00,3,95,95,23,0,1,2024-03-22 17:50:00,15.0
toperperperper,C,2024-03-22 18:54:00,6,95,116,44,1,0,2024-03-22 18:05:00,49.0
tophhh,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
tophhh,B,2024-03-22 18:16:00,1,95,95,23,0,1,2024-03-22 17:42:00,34.0
torpol,A,2024-03-22 17:53:00,3,139,85,21,0,1,2024-03-22 17:35:00,18.0
torpol,B,2024-03-22 18:14:00,1,95,95,23,0,1,2024-03-22 17:53:00,21.0
torus711,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
torus711,B,2024-03-22 18:02:00,2,95,95,23,0,1,2024-03-22 17:43:00,19.0
tourest23,A,2024-03-22 17:39:00,3,139,85,21,0,0,2024-03-22 17:35:00,4.0
tourest23,B,2024-03-22 17:43:00,1,95,95,23,0,0,2024-03-22 17:39:00,4.0
tourest23,C,2024-03-22 17:43:00,1,95,116,44,1,0,2024-03-22 17:43:00,0.0
tourest23,D,2024-03-22 17:44:00,1,115,96,25,1,0,2024-03-22 17:43:00,1.0
tourest23,E,2024-03-22 17:44:00,1,121,128,20,2,0,2024-03-22 17:44:00,0.0
tourest23,F,2024-03-22 17:45:00,2,93,136,15,2,0,2024-03-22 17:44:00,1.0
tourist-imposter,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tourist-imposter,B,2024-03-22 17:58:00,2,95,95,23,0,1,2024-03-22 17:41:00,17.0
tourist3.0,A,2024-03-22 17:58:00,4,139,85,21,0,1,2024-03-22 17:35:00,23.0
tourist3.0,B,2024-03-22 18:14:00,1,95,95,23,0,1,2024-03-22 17:58:00,16.0
toushif777,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
toushif777,B,2024-03-22 19:02:00,1,95,95,23,0,1,2024-03-22 17:45:00,77.0
toutoutouti,A,2024-03-22 17:53:00,1,139,85,21,0,1,2024-03-22 17:35:00,18.0
toutoutouti,B,2024-03-22 18:12:00,1,95,95,23,0,1,2024-03-22 17:53:00,19.0
towrist,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
towrist,B,2024-03-22 17:48:00,1,95,95,23,0,1,2024-03-22 17:37:00,11.0
towrist,C,2024-03-22 18:02:00,2,95,116,44,1,1,2024-03-22 17:48:00,14.0
towrist,D,2024-03-22 18:29:00,1,115,96,25,1,1,2024-03-22 18:02:00,27.0
towrist,E,2024-03-22 19:22:00,1,121,128,20,2,1,2024-03-22 18:29:00,53.0
tqh,A,2024-03-22 18:03:00,1,139,85,21,0,1,2024-03-22 17:35:00,28.0
tqh,B,2024-03-22 19:20:00,1,95,95,23,0,1,2024-03-22 18:03:00,77.0
tr1cker,A,2024-03-22 17:46:00,1,139,85,21,0,1,2024-03-22 17:35:00,11.0
tr1cker,C,2024-03-22 18:46:00,3,95,116,44,1,1,2024-03-22 17:46:00,60.0
tr1cker,B,2024-03-22 19:17:00,7,95,95,23,0,0,2024-03-22 18:46:00,31.0
trainerherp,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
trainerherp,B,2024-03-22 17:44:00,1,95,95,23,0,1,2024-03-22 17:37:00,7.0
trainerherp,C,2024-03-22 17:55:00,1,95,116,44,1,1,2024-03-22 17:44:00,11.0
trainerherp,D,2024-03-22 19:02:00,3,115,96,25,1,1,2024-03-22 17:55:00,67.0
tramp3,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
tramp3,B,2024-03-22 17:51:00,1,95,95,23,0,1,2024-03-22 17:40:00,11.0
trandaihao5555,B,2024-03-22 18:00:00,2,95,95,23,0,1,2024-03-22 17:35:00,25.0
trandaihao5555,A,2024-03-22 18:25:00,3,139,85,21,0,1,2024-03-22 18:00:00,25.0
trangiakhang2004,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
trangiakhang2004,B,2024-03-22 18:45:00,5,95,95,23,0,1,2024-03-22 17:45:00,60.0
tranhoangson,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
tranhoangson,B,2024-03-22 17:48:00,1,95,95,23,0,1,2024-03-22 17:42:00,6.0
tranhoangson,C,2024-03-22 17:56:00,1,95,116,44,1,1,2024-03-22 17:48:00,8.0
tranhoangson,D,2024-03-22 18:12:00,1,115,96,25,1,1,2024-03-22 17:56:00,16.0
tranhoangson,E,2024-03-22 18:58:00,3,121,128,20,2,1,2024-03-22 18:12:00,46.0
treap_enjoyer,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
treap_enjoyer,B,2024-03-22 17:47:00,1,95,95,23,0,1,2024-03-22 17:38:00,9.0
treap_enjoyer,C,2024-03-22 17:54:00,1,95,116,44,1,1,2024-03-22 17:47:00,7.0
treap_enjoyer,D,2024-03-22 18:34:00,3,115,96,25,1,1,2024-03-22 17:54:00,40.0
treap_enjoyer,E,2024-03-22 19:23:00,4,121,128,20,2,0,2024-03-22 18:34:00,49.0
tredsused70,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
tredsused70,B,2024-03-22 17:43:00,1,95,95,23,0,1,2024-03-22 17:37:00,6.0
tredsused70,C,2024-03-22 18:07:00,1,95,116,44,1,1,2024-03-22 17:43:00,24.0
tredsused70,D,2024-03-22 18:51:00,2,115,96,25,1,1,2024-03-22 18:07:00,44.0
tredsused70,E,2024-03-22 19:20:00,1,121,128,20,2,1,2024-03-22 18:51:00,29.0
trentinitaco,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
trentinitaco,B,2024-03-22 18:17:00,2,95,95,23,0,0,2024-03-22 17:44:00,33.0
trgt26,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
trgt26,B,2024-03-22 18:06:00,1,95,95,23,0,1,2024-03-22 17:41:00,25.0
trial_07,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
trial_07,B,2024-03-22 19:33:00,3,95,95,23,0,0,2024-03-22 17:44:00,109.0
tridipta1912,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
tridipta1912,B,2024-03-22 18:33:00,2,95,95,23,0,1,2024-03-22 17:42:00,51.0
trigriffin,A,2024-03-22 17:50:00,3,139,85,21,0,1,2024-03-22 17:35:00,15.0
trigriffin,B,2024-03-22 18:02:00,1,95,95,23,0,1,2024-03-22 17:50:00,12.0
trigriffin,C,2024-03-22 19:12:00,2,95,116,44,1,1,2024-03-22 18:02:00,70.0
tril0713,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
tril0713,B,2024-03-22 17:46:00,1,95,95,23,0,1,2024-03-22 17:40:00,6.0
tril0713,C,2024-03-22 17:53:00,1,95,116,44,1,1,2024-03-22 17:46:00,7.0
tripathikrishnaram2604,A,2024-03-22 17:44:00,1,139,85,21,0,1,2024-03-22 17:35:00,9.0
tripathikrishnaram2604,B,2024-03-22 19:21:00,2,95,95,23,0,1,2024-03-22 17:44:00,97.0
tro11ing,A,2024-03-22 17:54:00,1,139,85,21,0,1,2024-03-22 17:35:00,19.0
tro11ing,B,2024-03-22 19:07:00,7,95,95,23,0,0,2024-03-22 17:54:00,73.0
trofimichael,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
trofimichael,B,2024-03-22 17:49:00,1,95,95,23,0,1,2024-03-22 17:38:00,11.0
trqrizu,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
trqrizu,B,2024-03-22 17:56:00,2,95,95,23,0,1,2024-03-22 17:38:00,18.0
trqrizu,C,2024-03-22 19:22:00,4,95,116,44,1,0,2024-03-22 17:56:00,86.0
trunghieu12072k8,A,2024-03-22 18:32:00,5,139,85,21,0,1,2024-03-22 17:35:00,57.0
trunghieu12072k8,B,2024-03-22 19:08:00,1,95,95,23,0,0,2024-03-22 18:32:00,36.0
trvhung_second,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
trvhung_second,B,2024-03-22 17:59:00,1,95,95,23,0,0,2024-03-22 17:37:00,22.0
try_kuhn,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
try_kuhn,B,2024-03-22 18:01:00,3,95,95,23,0,1,2024-03-22 17:39:00,22.0
try_kuhn,C,2024-03-22 19:26:00,5,95,116,44,1,0,2024-03-22 18:01:00,85.0
tryandtryagain,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
tryandtryagain,B,2024-03-22 18:56:00,10,95,95,23,0,1,2024-03-22 17:45:00,71.0
trynacode,A,2024-03-22 17:58:00,1,139,85,21,0,0,2024-03-22 17:35:00,23.0
trynacode,B,2024-03-22 18:31:00,1,95,95,23,0,0,2024-03-22 17:58:00,33.0
tsatuei,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
tsatuei,C,2024-03-22 18:14:00,1,95,116,44,1,1,2024-03-22 17:43:00,31.0
tsatuei,B,2024-03-22 18:33:00,4,95,95,23,0,0,2024-03-22 18:14:00,19.0
tsatuei,D,2024-03-22 19:18:00,2,115,96,25,1,0,2024-03-22 18:33:00,45.0
tsharmi12341234,A,2024-03-22 17:47:00,1,139,85,21,0,1,2024-03-22 17:35:00,12.0
tsharmi12341234,B,2024-03-22 18:42:00,2,95,95,23,0,1,2024-03-22 17:47:00,55.0
tsoydeniis,A,2024-03-22 17:43:00,2,139,85,21,0,1,2024-03-22 17:35:00,8.0
tsoydeniis,B,2024-03-22 18:48:00,14,95,95,23,0,1,2024-03-22 17:43:00,65.0
tspbcontest,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tspbcontest,B,2024-03-22 17:51:00,1,95,95,23,0,1,2024-03-22 17:41:00,10.0
tspbcontest,C,2024-03-22 18:51:00,1,95,116,44,1,1,2024-03-22 17:51:00,60.0
tsunami_,A,2024-03-22 17:51:00,2,139,85,21,0,1,2024-03-22 17:35:00,16.0
tsunami_,B,2024-03-22 18:15:00,1,95,95,23,0,1,2024-03-22 17:51:00,24.0
tt12,A,2024-03-22 17:37:00,1,139,85,21,0,1,2024-03-22 17:35:00,2.0
tt12,B,2024-03-22 17:54:00,2,95,95,23,0,1,2024-03-22 17:37:00,17.0
tt12,C,2024-03-22 18:05:00,1,95,116,44,1,1,2024-03-22 17:54:00,11.0
tt_khelne_ke_liye_ye,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
tt_khelne_ke_liye_ye,B,2024-03-22 17:51:00,1,95,95,23,0,1,2024-03-22 17:38:00,13.0
ttakk,A,2024-03-22 17:43:00,2,139,85,21,0,1,2024-03-22 17:35:00,8.0
ttakk,B,2024-03-22 18:04:00,1,95,95,23,0,1,2024-03-22 17:43:00,21.0
ttakk,C,2024-03-22 18:26:00,1,95,116,44,1,0,2024-03-22 18:04:00,22.0
ttn.blackstar,A,2024-03-22 17:49:00,2,139,85,21,0,1,2024-03-22 17:35:00,14.0
ttn.blackstar,B,2024-03-22 18:13:00,2,95,95,23,0,1,2024-03-22 17:49:00,24.0
ttn.blackstar,C,2024-03-22 19:34:00,5,95,116,44,1,0,2024-03-22 18:13:00,81.0
tttshaoqi,A,2024-03-22 18:04:00,2,139,85,21,0,1,2024-03-22 17:35:00,29.0
tttshaoqi,B,2024-03-22 19:17:00,5,95,95,23,0,0,2024-03-22 18:04:00,73.0
tu_rt_le,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
tu_rt_le,B,2024-03-22 18:24:00,6,95,95,23,0,1,2024-03-22 17:43:00,41.0
tuanbeo12,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tuanbeo12,B,2024-03-22 18:46:00,1,95,95,23,0,1,2024-03-22 17:41:00,65.0
tuandequy,A,2024-03-22 17:41:00,2,139,85,21,0,1,2024-03-22 17:35:00,6.0
tuandequy,B,2024-03-22 17:58:00,4,95,95,23,0,1,2024-03-22 17:41:00,17.0
tuhin107494,A,2024-03-22 17:53:00,1,139,85,21,0,1,2024-03-22 17:35:00,18.0
tuhin107494,B,2024-03-22 18:10:00,1,95,95,23,0,1,2024-03-22 17:53:00,17.0
tuhin107494,C,2024-03-22 18:52:00,1,95,116,44,1,0,2024-03-22 18:10:00,42.0
tulizh,A,2024-03-22 17:39:00,1,139,85,21,0,1,2024-03-22 17:35:00,4.0
tulizh,B,2024-03-22 17:49:00,1,95,95,23,0,1,2024-03-22 17:39:00,10.0
tulizh,C,2024-03-22 18:06:00,2,95,116,44,1,1,2024-03-22 17:49:00,17.0
tulizh,D,2024-03-22 18:58:00,4,115,96,25,1,0,2024-03-22 18:06:00,52.0
tulugu_sai,A,2024-03-22 19:02:00,1,139,85,21,0,0,2024-03-22 17:35:00,87.0
tulugu_sai,B,2024-03-22 19:05:00,1,95,95,23,0,0,2024-03-22 19:02:00,3.0
tuna_fly,A,2024-03-22 17:41:00,1,139,85,21,0,1,2024-03-22 17:35:00,6.0
tuna_fly,B,2024-03-22 18:03:00,2,95,95,23,0,1,2024-03-22 17:41:00,22.0
tuna_fly,C,2024-03-22 18:42:00,1,95,116,44,1,1,2024-03-22 18:03:00,39.0
tuna_fly,D,2024-03-22 19:21:00,1,115,96,25,1,0,2024-03-22 18:42:00,39.0
tuonghacker,A,2024-03-22 18:02:00,2,139,85,21,0,0,2024-03-22 17:35:00,27.0
tuonghacker,B,2024-03-22 18:15:00,2,95,95,23,0,1,2024-03-22 18:02:00,13.0
tuonghacker,C,2024-03-22 19:34:00,1,95,116,44,1,0,2024-03-22 18:15:00,79.0
turtle3ds,A,2024-03-22 18:08:00,5,139,85,21,0,1,2024-03-22 17:35:00,33.0
turtle3ds,B,2024-03-22 18:49:00,3,95,95,23,0,1,2024-03-22 18:08:00,41.0
tushar102nanda,A,2024-03-22 17:47:00,1,139,85,21,0,1,2024-03-22 17:35:00,12.0
tushar102nanda,B,2024-03-22 18:31:00,3,95,95,23,0,0,2024-03-22 17:47:00,44.0
tushar4226,A,2024-03-22 17:58:00,2,139,85,21,0,1,2024-03-22 17:35:00,23.0
tushar4226,B,2024-03-22 19:34:00,1,95,95,23,0,0,2024-03-22 17:58:00,96.0
tusharNoobie,A,2024-03-22 17:57:00,1,139,85,21,0,1,2024-03-22 17:35:00,22.0
tusharNoobie,B,2024-03-22 18:17:00,1,95,95,23,0,1,2024-03-22 17:57:00,20.0
tusharNoobie,C,2024-03-22 18:57:00,1,95,116,44,1,1,2024-03-22 18:17:00,40.0
tushar_104,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
tushar_104,B,2024-03-22 17:53:00,1,95,95,23,0,1,2024-03-22 17:40:00,13.0
tushar_joshi,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
tushar_joshi,B,2024-03-22 17:59:00,1,95,95,23,0,1,2024-03-22 17:45:00,14.0
tushar_joshi,C,2024-03-22 18:18:00,1,95,116,44,1,1,2024-03-22 17:59:00,19.0
tushar_joshi,D,2024-03-22 19:04:00,1,115,96,25,1,1,2024-03-22 18:18:00,46.0
tusharamasingh,A,2024-03-22 17:56:00,1,139,85,21,0,1,2024-03-22 17:35:00,21.0
tusharamasingh,B,2024-03-22 19:12:00,1,95,95,23,0,1,2024-03-22 17:56:00,76.0
tusharbazaz,A,2024-03-22 18:00:00,1,139,85,21,0,1,2024-03-22 17:35:00,25.0
tusharbazaz,B,2024-03-22 18:33:00,1,95,95,23,0,1,2024-03-22 18:00:00,33.0
tusharpuniya8000,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
tusharpuniya8000,B,2024-03-22 18:14:00,4,95,95,23,0,1,2024-03-22 17:43:00,31.0
tusharpuniya8000,C,2024-03-22 19:34:00,1,95,116,44,1,0,2024-03-22 18:14:00,80.0
tusharrai282,A,2024-03-22 17:50:00,1,139,85,21,0,1,2024-03-22 17:35:00,15.0
tusharrai282,B,2024-03-22 19:20:00,3,95,95,23,0,1,2024-03-22 17:50:00,90.0
tushart1504,A,2024-03-22 17:48:00,1,139,85,21,0,1,2024-03-22 17:35:00,13.0
tushart1504,B,2024-03-22 19:05:00,1,95,95,23,0,1,2024-03-22 17:48:00,77.0
tuzi233,A,2024-03-22 17:38:00,1,139,85,21,0,1,2024-03-22 17:35:00,3.0
tuzi233,B,2024-03-22 17:49:00,2,95,95,23,0,1,2024-03-22 17:38:00,11.0
tuzi233,C,2024-03-22 18:21:00,2,95,116,44,1,1,2024-03-22 17:49:00,32.0
tvorjee,A,2024-03-22 17:59:00,2,139,85,21,0,1,2024-03-22 17:35:00,24.0
tvorjee,B,2024-03-22 18:57:00,2,95,95,23,0,0,2024-03-22 17:59:00,58.0
twilkis,A,2024-03-22 17:45:00,1,139,85,21,0,1,2024-03-22 17:35:00,10.0
twilkis,B,2024-03-22 19:06:00,1,95,95,23,0,1,2024-03-22 17:45:00,81.0
twix_85,A,2024-03-22 17:47:00,1,139,85,21,0,1,2024-03-22 17:35:00,12.0
twix_85,B,2024-03-22 18:07:00,1,95,95,23,0,1,2024-03-22 17:47:00,20.0
twix_85,C,2024-03-22 19:15:00,1,95,116,44,1,0,2024-03-22 18:07:00,68.0
twkim_02,A,2024-03-22 17:40:00,1,139,85,21,0,1,2024-03-22 17:35:00,5.0
twkim_02,B,2024-03-22 18:08:00,2,95,95,23,0,1,2024-03-22 17:40:00,28.0
twkim_02,C,2024-03-22 18:46:00,1,95,116,44,1,0,2024-03-22 18:08:00,38.0
twnyhgzcm,A,2024-03-22 17:41:00,2,139,85,21,0,1,2024-03-22 17:35:00,6.0
twnyhgzcm,B,2024-03-22 17:52:00,2,95,95,23,0,1,2024-03-22 17:41:00,11.0
twnyhgzcm,C,2024-03-22 18:03:00,1,95,116,44,1,1,2024-03-22 17:52:00,11.0
ty_xyz,A,2024-03-22 17:42:00,1,139,85,21,0,1,2024-03-22 17:35:00,7.0
ty_xyz,B,2024-03-22 17:57:00,1,95,95,23,0,1,2024-03-22 17:42:00,15.0
ty_xyz,C,2024-03-22 18:18:00,1,95,116,44,1,1,2024-03-22 17:57:00,21.0
tyagi_Aryan,A,2024-03-22 17:43:00,1,139,85,21,0,1,2024-03-22 17:35:00,8.0
tyagi_Aryan,B,2024-03-22 17:51:00,1,95,95,23,0,1,2024-03-22 17:43:00,8.0
tyagi_Aryan,C,2024-03-22 18:53:00,1,95,116,44,1,0,2024-03-22 17:51:00,62.0
tykkipeli,A,2024-03-22 17:42:00,2,139,85,21,0,1,2024-03-22 17:35:00,7.0
tykkipeli,B,2024-03-22 17:52:00,1,95,95,23,0,1,2024-03-22 17:42:00,10.0
tykkipeli,C,2024-03-22 18:13:00,1,95,116,44,1,1,2024-03-22 17:52:00,21.0
